"rank","code","code_orig","count","source"
"473","raphael","raphael","280","https://stats.lineageos.org/"
"474","gts3llte","gts3llte","280","https://stats.lineageos.org/"
"475","kltedcm","kltedcm","279","https://stats.lineageos.org/"
"476","coreprimeve3g","coreprimeve3g","275","https://stats.lineageos.org/"
"477","fame","fame","275","https://stats.lineageos.org/"
"478","satsuki","satsuki","271","https://stats.lineageos.org/"
"479","r7sf","r7sf","270","https://stats.lineageos.org/"
"480","federer","federer","269","https://stats.lineageos.org/"
"481","hltedcm","hltedcm","267","https://stats.lineageos.org/"
"482","hllte","hllte","267","https://stats.lineageos.org/"
"483","ks01lte","ks01lte","267","https://stats.lineageos.org/"
"484","matisselte","matisselte","267","https://stats.lineageos.org/"
"485","OnePlus3","OnePlus3","267","https://stats.lineageos.org/"
"486","d852","d852","266","https://stats.lineageos.org/"
"487","kltesprsports","kltesprsports","265","https://stats.lineageos.org/"
"488","Z00RD","Z00RD","265","https://stats.lineageos.org/"
"489","OnePlus3T","OnePlus3T","264","https://stats.lineageos.org/"
"490","logands","logands","263","https://stats.lineageos.org/"
"491","ef52l","ef52l","263","https://stats.lineageos.org/"
"492","hl3g","hl3g","262","https://stats.lineageos.org/"
"493","garlic","garlic","260","https://stats.lineageos.org/"
"494","ef59","ef59","260","https://stats.lineageos.org/"
"495","htc_a50mgp_dug","htc_a50mgp_dug","259","https://stats.lineageos.org/"
"496","dogo","dogo","253","https://stats.lineageos.org/"
"497","hero2qltechn","hero2qltechn","252","https://stats.lineageos.org/"
"498","Blade L2 Plus","Blade L2 Plus","252","https://stats.lineageos.org/"
"499","x5max","x5max","250","https://stats.lineageos.org/"
"500","x5max_pro","x5max_pro","250","https://stats.lineageos.org/"
"501","xenonhd_m8","xenonhd_m8","249","https://stats.lineageos.org/"
"502","sf340n","sf340n","247","https://stats.lineageos.org/"
"503","mint","mint","246","https://stats.lineageos.org/"
"504","x510","x510","246","https://stats.lineageos.org/"
"505","nx512j","nx512j","245","https://stats.lineageos.org/"
"506","i56d2g","i56d2g","242","https://stats.lineageos.org/"
"507","a5ul","a5ul","241","https://stats.lineageos.org/"
"508","tilapia","tilapia","240","https://stats.lineageos.org/"
"509","Hol-U19","Hol-U19","235","https://stats.lineageos.org/"
"510","young23g","young23g","234","https://stats.lineageos.org/"
"511","e8","e8","234","https://stats.lineageos.org/"
"512","ss2","ss2","234","https://stats.lineageos.org/"
"513","RMX1801","RMX1801","231","https://stats.lineageos.org/"
"514","maserati","maserati","227","https://stats.lineageos.org/"
"515","TB2-X30L","TB2-X30L","224","https://stats.lineageos.org/"
"516","alps","alps","223","https://stats.lineageos.org/"
"517","h812_usu","h812_usu","219","https://stats.lineageos.org/"
"518","a106","a106","219","https://stats.lineageos.org/"
"519","e8d","e8d","219","https://stats.lineageos.org/"
"520","c1","c1","217","https://stats.lineageos.org/"
"521","ms01lte","ms01lte","216","https://stats.lineageos.org/"
"522","zerofltecan","zerofltecan","215","https://stats.lineageos.org/"
"523","aokp_serranods","aokp_serranodsdd","213","https://stats.lineageos.org/"
"524","rs988","rs988","212","https://stats.lineageos.org/"
"525","draconis","draconis","211","https://stats.lineageos.org/"
"526","n8020","n8020","211","https://stats.lineageos.org/"
"527","al732row","al732row","211","https://stats.lineageos.org/"
"528","d2vzw","d2vzw","211","https://stats.lineageos.org/"
"529","umts_spyder","umts_spyder","210","https://stats.lineageos.org/"
"530","nx549j","nx549j","210","https://stats.lineageos.org/"
"531","hayabusa","hayabusa","210","https://stats.lineageos.org/"
"532","j4primelte","j4primelte","210","https://stats.lineageos.org/"
"533","passion","passion","209","https://stats.lineageos.org/"
"534","M8_pro","M8_pro","209","https://stats.lineageos.org/"
"535","nx511j","nx511j","209","https://stats.lineageos.org/"
"536","trlte","trltexx","208","https://stats.lineageos.org/"
"537","d10f","d10f","207","https://stats.lineageos.org/"
"538","8675_A","8675_A","206","https://stats.lineageos.org/"
"539","Z008","Z008","206","https://stats.lineageos.org/"
"540","beckham","beckham","202","https://stats.lineageos.org/"
"541","my90ds","my90ds","199","https://stats.lineageos.org/"
"542","a7lte","a7lte","198","https://stats.lineageos.org/"
"543","ivy","ivy","198","https://stats.lineageos.org/"
"544","n5120","n5120","197","https://stats.lineageos.org/"
"545","AIM_A7600-F","AIM_A7600-F","195","https://stats.lineageos.org/"
"546","d838","d838","195","https://stats.lineageos.org/"
"547","k5fpr","k5fpr","195","https://stats.lineageos.org/"
"548","kltespr","kltespr","195","https://stats.lineageos.org/"
"549","jgedlteue","jgedlteue","195","https://stats.lineageos.org/"
"550","kis3","kis3","195","https://stats.lineageos.org/"
"551","ls997","ls997","193","https://stats.lineageos.org/"
"552","Z500","Z500","185","https://stats.lineageos.org/"
"553","Pop_C7","Pop_C7","184","https://stats.lineageos.org/"
"554","c70n","c70n","183","https://stats.lineageos.org/"
"555","p8000","p8000","183","https://stats.lineageos.org/"
"556","spyder","spyder","183","https://stats.lineageos.org/"
"557","p7_l10","p7_l10","181","https://stats.lineageos.org/"
"558","sprout4","sprout4","179","https://stats.lineageos.org/"
"559","trltetmo","trltetmo","173","https://stats.lineageos.org/"
"560","idol3","idol3","172","https://stats.lineageos.org/"
"561","IRISX8","IRISX8","170","https://stats.lineageos.org/"
"562","arubaslim","arubaslim","170","https://stats.lineageos.org/"
"563","HS8939QC","HS8939QC","169","https://stats.lineageos.org/"
"564","manning","manning","167","https://stats.lineageos.org/"
"565","odroidn2","odroidn2","167","https://stats.lineageos.org/"
"566","seed","seed","167","https://stats.lineageos.org/"
"567","blueline","blueline","167","https://stats.lineageos.org/"
"568","poplar","poplar","165","https://stats.lineageos.org/"
"569","hammerheadcaf","hammerheadcaf","162","https://stats.lineageos.org/"
"570","expresslte","expressltexx","162","https://stats.lineageos.org/"
"571","equuleus","equuleus","162","https://stats.lineageos.org/"
"572","pyramid","pyramid","162","https://stats.lineageos.org/"
"573","p1","p1","161","https://stats.lineageos.org/"
"574","picassolte","picassolte","159","https://stats.lineageos.org/"
"575","A311","A311","159","https://stats.lineageos.org/"
"576","d801","d801","159","https://stats.lineageos.org/"
"577","me176c","me176c","158","https://stats.lineageos.org/"
"578","v1a3g","v1a3g","158","https://stats.lineageos.org/"
"579","vs986_usu","vs986_usu","157","https://stats.lineageos.org/"
"580","fortunalteub","fortunalteub","157","https://stats.lineageos.org/"
"581","charlotte","charlotte","156","https://stats.lineageos.org/"
"582","K013","K013","156","https://stats.lineageos.org/"
"583","xt897","xt897","154","https://stats.lineageos.org/"
"584","m8qlul","m8qlul","153","https://stats.lineageos.org/"
"585","tenshi","tenshi","153","https://stats.lineageos.org/"
"586","A7700","A7700","152","https://stats.lineageos.org/"
"587","HWPLK","HWPLK","152","https://stats.lineageos.org/"
"588","5010D","5010D","151","https://stats.lineageos.org/"
"589","f400","f400","151","https://stats.lineageos.org/"
"590","PLK-L01","PLK-L01","147","https://stats.lineageos.org/"
"591","h932","h932","145","https://stats.lineageos.org/"
"592","flamingo","flamingo","145","https://stats.lineageos.org/"
"593","a5lte","a5ltexx","145","https://stats.lineageos.org/"
"594","NE501J","NE501J","144","https://stats.lineageos.org/"
"595","z3tc","z3tc","144","https://stats.lineageos.org/"
"596","P70","P70","144","https://stats.lineageos.org/"
"597","corsica","corsica","143","https://stats.lineageos.org/"
"598","j1mini3gxw","j1mini3gxw","142","https://stats.lineageos.org/"
"599","c1skt","c1skt","140","https://stats.lineageos.org/"
"600","X5_Max_Pro","X5_Max_Pro","139","https://stats.lineageos.org/"
"601","ville","ville","138","https://stats.lineageos.org/"
"602","p6800","p6800","138","https://stats.lineageos.org/"
"603","S650","S650","138","https://stats.lineageos.org/"
"604","vivalto3gvn","vivalto3gvn","137","https://stats.lineageos.org/"
"605","A6010","A6010","136","https://stats.lineageos.org/"
"606","rendang","rendang","133","https://stats.lineageos.org/"
"607","trltevzw","trltevzw","133","https://stats.lineageos.org/"
"608","taido_row","taido_row","132","https://stats.lineageos.org/"
"609","adder","adder","131","https://stats.lineageos.org/"
"610","xenonhd_falcon","xenonhd_falcon","131","https://stats.lineageos.org/"
"611","TB3-850M","TB3-850M","131","https://stats.lineageos.org/"
"612","t6","t6","131","https://stats.lineageos.org/"
"613","a53g","a53gxx","130","https://stats.lineageos.org/"
"614","shamu_t","shamu_t","129","https://stats.lineageos.org/"
"615","E313","E313","128","https://stats.lineageos.org/"
"616","logan","logan","128","https://stats.lineageos.org/"
"617","ASUS_X00AD_2","ASUS_X00AD_2","127","https://stats.lineageos.org/"
"618","r5","r5","127","https://stats.lineageos.org/"
"619","find5","find5","126","https://stats.lineageos.org/"
"620","f20be","f20be","124","https://stats.lineageos.org/"
"621","Vibe K5 Plus","Vibe K5 Plus","123","https://stats.lineageos.org/"
"622","bach","bach","123","https://stats.lineageos.org/"
"623","klimtdcm","klimtdcm","123","https://stats.lineageos.org/"
"624","HT16","HT16","123","https://stats.lineageos.org/"
"625","v3702","v3702","123","https://stats.lineageos.org/"
"626","aokp_serrano3g","aokp_serrano3gxx","122","https://stats.lineageos.org/"
"627","gprimeltezt","gprimeltezt","122","https://stats.lineageos.org/"
"628","aim_aio_otfp","aim_aio_otfp","122","https://stats.lineageos.org/"
"629","idol347","idol347","121","https://stats.lineageos.org/"
"630","klteactive","klteactivexx","119","https://stats.lineageos.org/"
"631","kltevzw","kltevzw","119","https://stats.lineageos.org/"
"632","NOTE_S","NOTE_S","119","https://stats.lineageos.org/"
"633","nobleltetmo","nobleltetmo","118","https://stats.lineageos.org/"
"634","i9100g","i9100g","118","https://stats.lineageos.org/"
"635","Alcatel Pixi 4 (4)","Alcatel Pixi 4 (4)","117","https://stats.lineageos.org/"
"636","x554","x554","117","https://stats.lineageos.org/"
"637","xenonhd_grandprimeve3g","xenonhd_grandprimeve3g","117","https://stats.lineageos.org/"
"638","grandppltedx","grandppltedx","116","https://stats.lineageos.org/"
"639","foster","foster","116","https://stats.lineageos.org/"
"640","j1mini3g","j1mini3g","116","https://stats.lineageos.org/"
"641","A328","A328","115","https://stats.lineageos.org/"
"642","kipper","kipper","115","https://stats.lineageos.org/"
"643","c5lte","c5lte","115","https://stats.lineageos.org/"
"644","5010G","5010G","115","https://stats.lineageos.org/"
"645","Vibe K5","Vibe K5","114","https://stats.lineageos.org/"
"646","janice","janice","114","https://stats.lineageos.org/"
"647","berkeley","berkeley","113","https://stats.lineageos.org/"
"648","karin","karin","112","https://stats.lineageos.org/"
"649","Lenovo-S930","Lenovo-S930","112","https://stats.lineageos.org/"
"650","us997","us997","111","https://stats.lineageos.org/"
"651","v521","v521","111","https://stats.lineageos.org/"
"652","woods","woods","111","https://stats.lineageos.org/"
"653","WW_Phone","WW_Phone","110","https://stats.lineageos.org/"
"654","h631","h631","110","https://stats.lineageos.org/"
"655","degaslte","degaslte","109","https://stats.lineageos.org/"
"656","m7spr","m7spr","108","https://stats.lineageos.org/"
"657","che10","che10","108","https://stats.lineageos.org/"
"658","phhgsi_a64_a","phhgsi_a64_a","107","https://stats.lineageos.org/"
"659","HT3","HT3","107","https://stats.lineageos.org/"
"660","I56D2G","I56D2G","107","https://stats.lineageos.org/"
"661","M5","M5","107","https://stats.lineageos.org/"
"662","hiaeul","hiaeul","106","https://stats.lineageos.org/"
"663","ANDROMAX","ANDROMAX","106","https://stats.lineageos.org/"
"664","mojo","mojo","106","https://stats.lineageos.org/"
"665","jalteskt","jalteskt","105","https://stats.lineageos.org/"
"666","C5303","C5303","105","https://stats.lineageos.org/"
"667","lineage_htc_626g","lineage_htc_626g","103","https://stats.lineageos.org/"
"668","5015A","5015A","102","https://stats.lineageos.org/"
"669","A8","A8","101","https://stats.lineageos.org/"
"670","namath","namath","100","https://stats.lineageos.org/"
"671","p9000","p9000","100","https://stats.lineageos.org/"
"672","cheryl","cheryl","99","https://stats.lineageos.org/"
"673","CP8298_I00","CP8298_I00","98","https://stats.lineageos.org/"
"674","lineage_santoni","lineage_santoni","98","https://stats.lineageos.org/"
"675","mt2","mt2","98","https://stats.lineageos.org/"
"676","ridon_A311","ridon_A311","97","https://stats.lineageos.org/"
"677","l70pds","l70pds","97","https://stats.lineageos.org/"
"678","X600_H533","X600_H533","97","https://stats.lineageos.org/"
"679","Pixi4-5","Pixi4-5","96","https://stats.lineageos.org/"
"680","Z017","Z017","96","https://stats.lineageos.org/"
"681","z3tcw","z3tcw","95","https://stats.lineageos.org/"
"682","hulkbuster","hulkbuster","95","https://stats.lineageos.org/"
"683","himawhl","himawhl","95","https://stats.lineageos.org/"
"684","v400","v400","95","https://stats.lineageos.org/"
"685","TB3-710i","TB3-710i","93","https://stats.lineageos.org/"
"686","ef51l","ef51l","93","https://stats.lineageos.org/"
"687","sltecan","sltecan","93","https://stats.lineageos.org/"
"688","porridge","porridge","93","https://stats.lineageos.org/"
"689","X556","X556","93","https://stats.lineageos.org/"
"690","Flare_J3_Lite","Flare_J3_Lite","91","https://stats.lineageos.org/"
"691","v480","v480","91","https://stats.lineageos.org/"
"692","eva","eva","91","https://stats.lineageos.org/"
"693","TB8704","TB8704","90","https://stats.lineageos.org/"
"694","anzu","anzu","89","https://stats.lineageos.org/"
"695","togari","togari","89","https://stats.lineageos.org/"
"696","x500","x500","89","https://stats.lineageos.org/"
"697","X50TS","X50TS","88","https://stats.lineageos.org/"
"698","T6pro","T6pro","87","https://stats.lineageos.org/"
"699","vee7","vee7","87","https://stats.lineageos.org/"
"700","P5W","P5W","87","https://stats.lineageos.org/"
"701","h1_global_com","h1_global_com","86","https://stats.lineageos.org/"
"702","lt02ltetmo","lt02ltetmo","85","https://stats.lineageos.org/"
"703","a5lteub","a5lteub","85","https://stats.lineageos.org/"
"704","620G_sm","620G_sm","85","https://stats.lineageos.org/"
"705","hwY635","hwY635","84","https://stats.lineageos.org/"
"706","p780","p780","84","https://stats.lineageos.org/"
"707","frd","frd","83","https://stats.lineageos.org/"
"708","nx589j","nx589j","82","https://stats.lineageos.org/"
"709","Y221","Y221","82","https://stats.lineageos.org/"
"710","apollo_lite","apollo_lite","82","https://stats.lineageos.org/"
"711","krillin","krillin","82","https://stats.lineageos.org/"
